year,city_nhood,parcels,own_ocp,landlord,median_value,median_value_adj,pct_own_ocp,pct_landlord
2007,MOUNT MARY,729,688,41,178700,262005.20522694153,94.3758573388203,5.6241426611796985
2007,MOUNT OLIVET,63,59,4,133200,195294.31077911926,93.65079365079364,6.349206349206349
2007,MURRAY HILL,691,472,218,264900,388389.3613017169,68.3068017366136,31.54848046309696
2007,MUSKEGO WAY,1908,1261,641,80100,117440.49769825416,66.0901467505241,33.59538784067086
2007,"NASH PARK",866,812,54,138150,202551.86962564057,93.76443418013857,6.235565819861432
2007,"NATIONAL PARK",457,378,78,128700,188696.5300095544,82.71334792122538,17.067833698030636
2007,NEW COELN,160,154,6,161000,236053.93419998648,96.25,3.75
2007,NORTH DIVISION,1807,834,959,43100,63192.07803738769,46.15384615384615,53.07138904261206
2007,NORTH GRANVILLE,40,33,7,166500,244117.88847389907,82.5,17.5
2007,NORTH MEADOWS,633,227,403,29100,42665.6489765193,35.8609794628752,63.6650868878357
2007,NORTHPOINT,559,491,67,396300,581044.5597730102,87.83542039355993,11.985688729874775
2007,NORTHRIDGE,220,123,97,127350,186717.19577868498,55.90909090909091,44.09090909090909
2007,NORTHRIDGE LAKES,312,292,16,109450,160472.6900508604,93.58974358974359,5.128205128205128
2007,OLD NORTH MILWAUKEE,3130,2143,969,82100,120372.84470694963,68.46645367412141,30.95846645367412
2007,PARK KNOLL,392,364,28,168900,247636.70488433365,92.85714285714286,7.142857142857142
2007,PARK PLACE,31,27,4,201100,294847.49172433093,87.09677419354838,12.903225806451612
2007,PARK VIEW,135,117,18,69900,102485.52795390718,86.66666666666667,13.333333333333334
2007,PARK WEST,1549,731,800,44700,65537.95564434408,47.19173660426081,51.64622336991608
2007,PARKWAY HILLS,153,144,8,143800,210835.74992520534,94.11764705882352,5.228758169934641
2007,PHEASANT RUN,494,457,37,155950,228649.75800303038,92.51012145748987,7.489878542510121
2007,POLLBER HEIGHTS,74,65,9,137850,202112.01757433626,87.83783783783784,12.162162162162163
2007,POLONIA,1151,989,158,130600,191482.25966781512,85.92528236316247,13.72719374456994
2007,RED OAK HEIGHTS,241,236,5,204800,300272.3336904176,97.9253112033195,2.0746887966804977
2007,RIDGEVIEW,89,76,13,143200,209956.04582259667,85.39325842696628,14.606741573033707
2007,RIVER BEND,505,470,35,167500,245584.0619782468,93.06930693069307,6.9306930693069315
2007,RIVERSIDE PARK,236,137,98,226100,331501.8293330245,58.05084745762712,41.52542372881356
2007,RIVERTON HEIGHTS,469,435,32,144100,211275.60197650964,92.75053304904051,6.823027718550106
2007,RIVERWEST,2882,1888,989,147400,216113.9745408572,65.51006245662734,34.31644691186676
2007,ROLLING GREEN,496,434,62,173150,253867.94227781155,87.5,12.5
2007,ROOSEVELT GROVE,1479,1069,400,103300,151455.72299912176,72.27856659905342,27.045300878972277
2007,ROOT CREEK,494,460,34,159800,234294.5259947692,93.11740890688259,6.882591093117409
2007,RUFUS KING,1419,1143,269,99000,145151.17693042647,80.54968287526427,18.957011980267794
2007,SAINT JOSEPH,1663,1116,538,132700,194561.2240269454,67.10763680096211,32.351172579675286
2007,SAVELAND PARK,607,552,55,150500,220659.1124043352,90.93904448105437,9.060955518945635
2007,SERVITE WOODS,417,366,51,84500,123891.66111738421,87.76978417266187,12.23021582733813
2007,SHERMAN PARK,1733,1128,595,88400,129609.73778434041,65.08944027697635,34.333525678015
2007,SILVER CITY,883,683,199,108600,159226.44257216481,77.34994337485843,22.536806342015854
2007,SILVER SPRING,2633,2037,582,101300,148523.37599042628,77.36422331940751,22.104063805545003
2007,SILVER SWAN,501,390,106,124900,183125.070693033,77.84431137724552,21.157684630738522
2007,SOUTHGATE,475,422,52,143000,209662.81112172714,88.8421052631579,10.947368421052632
2007,SOUTHPOINT,538,494,43,144700,212155.30607911828,91.82156133828995,7.992565055762081
2007,ST. AMELIAN'S,582,529,53,130100,190749.17291564125,90.893470790378,9.106529209621993
2007,STORY HILL,530,475,55,207350,304011.07612650434,89.62264150943396,10.377358490566039
2007,SUNSET HEIGHTS,1255,1018,231,150100,220072.6430025961,81.11553784860558,18.406374501992033
2007,THE VALLEY / PIGSVILLE,147,106,41,81200,119053.28855303666,72.10884353741497,27.89115646258503
2007,THURSTON WOODS,1179,923,253,94600,138700.01351129642,78.28668363019507,21.458863443596268
2007,TIMMERMAN AIRPORT,52,47,5,131800,193241.6678730324,90.38461538461539,9.615384615384617
2007,TIMMERMAN WEST,966,880,82,127750,187303.66518042405,91.09730848861284,8.488612836438923
2007,TIPPECANOE,2113,1928,182,151800,222565.13795998727,91.24467581637482,8.613345953620446
2007,TOWN & COUNTRY MANOR,619,557,59,119500,175207.7337695552,89.98384491114702,9.531502423263328
2007,TOWN OF LAKE,1912,1780,129,149650,219412.86492563962,93.09623430962343,6.7468619246861925
2007,TRIANGLE,138,100,37,58600,85917.7673547777,72.46376811594203,26.811594202898554
2007,TRIANGLE NORTH,235,151,84,58000,85038.06325216904,64.25531914893618,35.74468085106383
2007,TRIPOLI PARK,233,221,12,151300,221832.0512078134,94.84978540772532,5.150214592274678
2007,UPPER EAST SIDE,864,545,319,343150,503117.43801692774,63.07870370370371,36.9212962962963
2007,UPTOWN,1477,964,502,108400,158933.20787129525,65.26743398781313,33.98781313473256
2007,VALHALLA,562,470,91,122250,179239.7109065115,83.62989323843416,16.19217081850534
2007,VALLEY FORGE,55,54,1,200200,293527.93557041796,98.18181818181819,1.8181818181818181
2007,VETERANS AFFAIRS,1,1,0,118500,173741.56026520746,100,0
2007,VOGEL PARK,374,313,59,138450,202991.7216769449,83.68983957219251,15.775401069518717
2007,WAHL PARK,839,623,210,88000,129023.26838260131,74.25506555423122,25.029797377830754
2007,WALKER'S POINT,1196,699,492,58000,85038.06325216904,58.44481605351171,41.1371237458194
2007,WALNUT HILL,471,281,189,61900,90756.13991912524,59.660297239915074,40.12738853503185
2007,WASHINGTON HEIGHTS,1991,1604,382,181300,265817.25633824564,80.56253139126068,19.186338523355097
2007,WASHINGTON PARK,956,413,538,79700,116854.02829651505,43.20083682008368,56.27615062761506
2007,WEDGEWOOD,477,459,18,186200,273001.50650954957,96.22641509433963,3.7735849056603774
2007,WEST VIEW,407,372,35,168700,247343.47018346412,91.4004914004914,8.5995085995086
2007,WHISPERING HILLS,213,204,9,97800,143391.7687252092,95.77464788732394,4.225352112676056
2007,WHITE MANOR,582,542,39,147900,216847.0612930311,93.12714776632302,6.701030927835052
2007,WICK FIELD,162,139,22,154550,226597.11509694357,85.80246913580247,13.580246913580247
2007,WILLIAMSBURG,628,370,250,63800,93541.86957738595,58.917197452229296,39.80891719745223
2007,WILSON PARK,640,584,55,159650,234074.59996911703,91.25,8.59375
2007,WOODLAND COURT,144,131,13,175300,257020.2153121592,90.97222222222221,9.027777777777777
2007,WYRICK PARK,342,239,103,112200,164504.66718781667,69.88304093567251,30.116959064327485
2007,YANKEE HILL,308,162,146,163500,239719.36796085583,52.5974025974026,47.4025974025974
2007,NA,3,3,0,61200,89729.81846608182,100,0
2008,ALCOTT PARK,486,455,30,184400,257645.11847992535,93.62139917695474,6.172839506172839
2008,ALVERNO,161,146,14,243500,340220.09951118124,90.6832298136646,8.695652173913043
2008,ARLINGTON GARDENS,739,664,68,136500,190718.86481838292,89.851150202977,9.201623815967523
2008,ARLINGTON HEIGHTS,1234,806,409,84600,118203.7799533714,65.3160453808752,33.14424635332253
2008,AVENUES WEST,264,99,162,84100,117505.17605293775,37.5,61.36363636363637
2008,BARAN PARK,94,79,15,113550,158652.945788479,84.04255319148936,15.957446808510639
2008,BAY VIEW,5402,4366,1030,158900,222016.31955780985,80.82191780821918,19.067012217697147
2008,BLUEMOUND HEIGHTS,1077,875,198,143900,201058.20254480076,81.24419684308263,18.384401114206128
2008,BORCHERT FIELD,986,509,450,64100,89561.02003559227,51.622718052738335,45.63894523326572
2008,BRADLEY ESTATES,1028,933,92,101000,141117.98788759467,90.75875486381322,8.949416342412452
2008,BREWER'S HILL,609,436,166,198500,277345.7484721539,71.5927750410509,27.257799671592775
2008,BUCHEL PARK,13,13,0,181400,253453.49507732352,100,0
2008,BURNHAM PARK,1460,1188,266,120900,168922.42312485343,81.36986301369863,18.21917808219178
2008,CALUMET FARMS,297,246,43,222700,311158.17725314194,82.82828282828282,14.47811447811448
2008,CAMBRIDGE HEIGHTS,496,308,188,234200,327226.0669631156,62.096774193548384,37.903225806451616
2008,CANNON PARK,472,426,46,160300,223972.41047902405,90.2542372881356,9.745762711864407
2008,CAPITOL HEIGHTS,1662,1404,241,121450,169690.88741533045,84.47653429602889,14.500601684717207
2008,CASTLE MANOR,788,745,42,163250,228094.1734915825,94.54314720812182,5.32994923857868
2008,CLARKE SQUARE,996,608,374,99450,138952.31579625042,61.044176706827315,37.55020080321285
2008,CLAYTON CREST,535,516,19,209500,292715.0342816939,96.44859813084112,3.551401869158879
2008,CLOCK TOWER ACRES,352,223,125,91600,127984.23455944231,63.35227272727273,35.51136363636363
2008,COLD SPRING PARK,282,187,90,130550,182405.47840322263,66.31205673758865,31.914893617021278
2008,COLLEGE HEIGHTS,374,363,10,151350,211467.40066126193,97.05882352941177,2.6737967914438503
2008,COLUMBUS PARK,1131,977,142,127600,178283.71539066418,86.38373121131741,12.555260831122899
2008,CONCORDIA,201,142,54,165100,230679.00792318696,70.64676616915423,26.865671641791046
2008,COOPER PARK,1219,1134,81,157600,220199.94941668242,93.02707136997539,6.6447908121411
2008,COPERNICUS PARK,473,452,19,181000,252894.61195697662,95.56025369978859,4.0169133192389
2008,DINEEN PARK,920,761,153,119500,166966.33220363926,82.71739130434783,16.630434782608695
2008,DOWNER WOODS,668,539,129,326550,456258.20737320837,80.688622754491007,19.311377245508982
2008,DRETZKA PARK,13,10,3,171200,239201.97550847734,76.92307692307693,23.076923076923077
2008,ENDERIS PARK,967,866,97,181700,253872.65741758372,89.55532574974147,10.031023784901757
2008,ESTABROOK PARK,10,6,4,97550,136297.62097460259,60,40
2008,EUCLID PARK,454,432,22,178550,249471.4528448518,95.15418502202643,4.845814977973569
2008,FAIR PARK,425,343,81,132900,185688.91673526075,80.70588235294117,19.058823529411764
2008,FAIRFIELD,337,240,91,88300,123373.4488165803,71.2166172106825,27.002967359050444
2008,FAIRVIEW,1425,1309,114,152400,212934.46885217258,91.85964912280701,8
2008,FERNWOOD,1092,935,154,181000,252894.61195697662,85.62271062271061,14.102564102564102
2008,FLORIST HIGHLANDS,296,240,54,179550,250868.6606457191,81.08108108108108,18.243243243243242
2008,FOREST HOME HILLS,830,568,253,96600,134970.27356377867,68.43373493975903,30.481927710843376
2008,FRANKLIN HEIGHTS,2199,1303,846,66800,93333.48109793391,59.25420645748068,38.47203274215553
2008,FREEDOM VILLAGE,16,14,2,137200,191696.91027899002,87.5,12.5
2008,GARDEN HOMES,592,413,173,88200,123233.72803649357,69.76351351351352,29.222972972972972
2008,GOLDEN GATE,266,258,7,196900,275110.2159907663,96.99248120300751,2.631578947368421
2008,GOLDEN VALLEY,1134,1044,86,145300,203014.29346601493,92.06349206349206,7.583774250440917
2008,GOLDMAN PARK,532,510,21,171650,239830.7190188676,95.86466165413535,3.9473684210526314
2008,GRA-RAM,498,467,31,169500,236826.72224700297,93.77510040160642,6.2248995983935735
2008,GRACELAND,793,641,139,120000,167664.9361040729,80.83228247162674,17.528373266078184
2008,GRANTOSA,367,304,62,124000,173253.767307542,82.83378746594006,16.893732970027248
2008,GRANVILLE STATION,340,269,70,97500,136227.76058455923,79.11764705882352,20.588235294117645
2008,GRANVILLE WOODS,2,2,0,102300,142934.35802872214,100,0
2008,GRASSLYN MANOR,1582,1233,329,133600,186666.96219586782,77.93931731984829,20.79646017699115
2008,GREEN MOOR,211,199,12,164100,229281.8001223197,94.3127962085308,5.687203791469194
2008,GROVER HEIGHTS,101,53,48,84600,118203.7799533714,52.475247524752476,47.524752475247524
2008,HALYARD PARK,128,106,20,172750,241367.64759982162,82.8125,15.625
2008,HAMPTON HEIGHTS,2127,1571,522,101100,141257.7086676814,73.85989656793606,24.541607898448518
2008,HARAMBEE,2449,1198,1193,78800,110099.97470834121,48.91792568395263,48.71376071866067
2008,HARBOR VIEW,150,120,30,244650,341826.8884821786,80,20
2008,HARDER'S OAKS,148,139,9,191000,266866.6899656494,93.91891891891892,6.081081081081082
2008,HAVENWOODS,179,131,44,84900,118622.94229363157,73.18435754189943,24.581005586592177
2008,HAWLEY FARMS,599,555,43,133800,186946.40375604128,92.65442404006677,7.178631051752922
2008,HAWTHORNE GLEN,123,99,23,149300,208603.12466948404,80.48780487804879,18.69918699186992
2008,HERITAGE HEIGHTS,185,167,15,352100,491956.86668536725,90.27027027027027,8.108108108108109
2008,HIGHWOOD ESTATES,505,457,47,172600,241158.0664296915,90.4950495049505,9.306930693069306
2008,HILLSIDE,40,22,18,56900,79501.1238693479,55.00000000000001,45
2008,HISTORIC MITCHELL STREET,1609,915,673,81900,114431.31889102975,56.86761963952765,41.8272218769422
2008,HISTORIC THIRD WARD,616,444,172,272250,380389.8237861154,72.07792207792207,27.92207792207792
2008,HOLLER PARK,167,164,3,174700,244092.2028115128,98.20359281437125,1.7964071856287425
2008,HONEY CREEK MANOR,908,841,65,150000,209581.1701300911,92.62114537444934,7.158590308370044
2008,HONEY CREEK PARKWAY,441,390,49,153300,214191.9558729531,88.43537414965986,11.11111111111111
2008,JACKSON PARK,2455,2252,196,161800,226068.22218032496,91.73116089613035,7.983706720977597
2008,JOHNSON'S WOODS,926,787,133,129250,180589.1082620952,84.98920086393088,14.362850971922247
2008,JUNEAU TOWN,813,661,152,235000,328343.83320380945,81.30381303813039,18.696186961869618
2008,KILBOURN TOWN,205,161,44,255700,357266.034681762,78.53658536585367,21.463414634146343
2008,KING PARK,171,95,76,72600,101437.2863429641,55.55555555555556,44.44444444444444
2008,KOPS PARK,1170,1072,95,138950,194142.02393050774,91.62393162393163,8.11965811965812
2008,LAND BANK,19,14,5,144700,202175.96878549457,73.68421052631578,26.31578947368421
2008,LAYTON PARK,1688,1412,267,126300,176467.34524953674,83.64928909952607,15.817535545023699
2008,LENOX HEIGHTS,459,374,82,133900,187086.12453612802,81.48148148148148,17.86492374727669
2008,LINCOLN CREEK,1986,1520,443,98000,136926.36448499287,76.53575025176234,22.30614300100705
2008,LINCOLN PARK,1438,1056,366,89000,124351.4942771874,73.43532684283728,25.452016689847014
2008,LINCOLN VILLAGE,2140,1417,689,101900,142375.47490837524,66.21495327102804,32.19626168224299
2008,LINDSAY PARK,1062,887,168,150300,210000.3324703513,83.52165725047081,15.819209039548024
2008,LITTLE MENOMONEE PARKWAY,275,252,20,137000,191417.46871881656,91.63636363636364,7.2727272727272725
2008,LONG VIEW,919,774,135,118300,165289.68284259853,84.22198041349293,14.689880304678999
2008,LOWER EAST SIDE,2251,1532,715,230600,322196.1188799934,68.05864060417592,31.763660595290983
2008,LYONS PARK,547,507,40,152300,212794.74807208584,92.68738574040219,7.312614259597806
2008,MACK ACRES,70,66,4,193000,269661.10556738393,94.28571428571428,5.714285714285714
2008,MAITLAND PARK,320,307,13,166650,232844.68001453124,95.9375,4.0625
2008,MAPLE TREE,388,232,150,127800,178563.15695083764,59.79381443298969,38.659793814432994
2008,MARTIN DRIVE,417,288,126,122600,171297.6763863278,69.06474820143885,30.215827338129497
2008,MC GOVERN PARK,1058,828,214,92500,129241.72158022286,78.26086956521739,20.226843100189036
2008,MELODY VIEW,202,158,42,160300,223972.41047902405,78.21782178217822,20.792079207920793
2008,MENOMONEE RIVER HILLS,2017,1881,121,128500,179541.20241144474,93.25731284085275,5.999008428358949
2008,MENOMONEE RIVER HILLS EAST,661,574,83,127500,178143.99461057744,86.83812405446294,12.556732223903177
2008,MENOMONEE RIVER PARKWAY,232,204,28,137250,191766.77066903337,87.93103448275862,12.068965517241379
2008,MENOMONEE RIVER VALLEY,156,33,123,125000,174650.97510840927,21.153846153846153,78.84615384615384
2008,MERRILL PARK,534,341,182,99600,139161.8969663805,63.857677902621724,34.08239700374532
2008,METCALFE PARK,601,225,350,70000,97804.5460607092,37.437603993344425,58.23627287853578
2008,MIDTOWN,1340,724,592,69000,96407.33825984191,54.02985074626866,44.17910447761194
2008,MILL VALLEY,332,306,26,97100,135668.8774642123,92.16867469879519,7.83132530120482
2008,MILLER VALLEY,108,77,30,111650,155998.25096683117,71.29629629629629,27.77777777777778
2008,MITCHELL FIELD,60,54,6,162350,226836.68647080194,90,10
2008,MITCHELL PARK,8,4,4,97050,135599.01707416895,50,50
2008,MITCHELL WEST,875,776,96,148200,207066.19608853004,88.68571428571428,10.971428571428572
2008,MORGAN HEIGHTS,544,470,72,165200,230818.7287032737,86.39705882352942,13.23529411764706
2008,MORGANDALE,2515,2255,250,148400,207345.63764870347,89.66202783300199,9.940357852882704
2008,MOUNT MARY,729,690,39,178300,249122.15089463498,94.65020576131687,5.349794238683128
2008,MOUNT OLIVET,63,59,4,135600,189461.37779760238,93.65079365079364,6.349206349206349
2008,MURRAY HILL,704,479,225,256200,357964.6385821956,68.03977272727273,31.96022727272727
2008,MUSKEGO WAY,1909,1242,643,88400,123513.16959666704,65.06024096385542,33.68255631220534
2008,"NASH PARK",866,796,67,134450,187854.588826605,91.91685912240185,7.736720554272518
2008,"NATIONAL PARK",456,370,83,127450,178074.1342205341,81.14035087719299,18.201754385964914
2008,NEW COELN,160,153,6,161350,225439.47866993467,95.625,3.75
2008,NORTH DIVISION,1801,800,951,52200,72934.2472052717,44.419766796224316,52.80399777901166
2008,NORTH GRANVILLE,41,38,3,179500,250798.8002556757,92.6829268292683,7.317073170731707
2008,NORTH MEADOWS,630,235,393,32000,44710.64962775277,37.301587301587304,62.38095238095238
2008,NORTHPOINT,559,491,67,388000,542116.6267365024,87.83542039355993,11.985688729874775
2008,NORTHRIDGE,223,122,96,132900,185688.91673526075,54.7085201793722,43.04932735426009
2008,NORTHRIDGE LAKES,312,294,17,110200,153972.29965557362,94.23076923076923,5.448717948717949
2008,OLD NORTH MILWAUKEE,3128,2050,1031,87100,121696.79945553957,65.53708439897699,32.96035805626599
2008,PARK KNOLL,394,362,32,169250,236477.42029678615,91.87817258883248,8.121827411167512
2008,PARK PLACE,31,27,4,201100,280978.48875440884,87.09677419354838,12.903225806451612
2008,PARK VIEW,135,115,16,70100,97944.26684079591,85.18518518518519,11.851851851851853
2008,PARK WEST,1569,698,839,54600,76287.54592735317,44.48693435309114,53.47355003186743
2008,PARKWAY HILLS,153,142,9,143800,200918.48176471403,92.81045751633987,5.88235294117647
2008,PHEASANT RUN,494,449,43,155350,217056.23186473106,90.89068825910931,8.704453441295547
2008,POLLBER HEIGHTS,74,65,9,137450,192046.21222920684,87.83783783783784,12.162162162162163
2008,POLONIA,1152,977,163,129250,180589.1082620952,84.80902777777779,14.149305555555555
2008,RED OAK HEIGHTS,241,236,5,202800,283353.7420158832,97.9253112033195,2.0746887966804977
2008,RIDGEVIEW,89,78,10,148200,207066.19608853004,87.64044943820225,11.235955056179774
2008,RIVER BEND,505,470,35,167100,233473.4235249215,93.06930693069307,6.9306930693069315
2008,RIVERSIDE PARK,237,140,97,217100,303333.8135682852,59.07172995780591,40.92827004219409
2008,RIVERTON HEIGHTS,469,432,33,144100,201337.6441049742,92.11087420042644,7.036247334754798
2008,RIVERWEST,2930,1930,989,149900,209441.4493500044,65.8703071672355,33.7542662116041
2008,ROLLING GREEN,496,429,63,173150,241926.5307201685,86.49193548387096,12.701612903225806
2008,ROOSEVELT GROVE,1477,1033,426,107700,150479.28015340542,69.93906567366282,28.842247799593775
2008,ROOT CREEK,494,456,37,159800,223273.80657859042,92.3076923076923,7.489878542510121
2008,RUFUS KING,1419,1133,277,105300,147125.98143132398,79.84496124031007,19.52078928823115
2008,SAINT JOSEPH,1664,1068,565,130150,181846.59528287573,64.1826923076923,33.95432692307692
2008,SAVELAND PARK,607,548,55,150600,210419.49481061148,90.28006589785832,9.060955518945635
2008,SERVITE WOODS,417,364,53,84500,118064.05917328467,87.29016786570743,12.709832134292565
2008,SHERMAN PARK,1731,1068,606,100700,140698.8255473345,61.69844020797227,35.008665511265164
2008,SILVER CITY,887,663,216,108700,151876.48795427268,74.74633596392334,24.351747463359636
2008,SILVER SPRING,2635,1982,615,102800,143632.96192915578,75.21821631878558,23.33965844402277
2008,SILVER SWAN,501,377,111,124900,174511.25432832254,75.249500998004,22.15568862275449
2008,SOUTHGATE,475,419,52,143000,199800.7155240202,88.21052631578948,10.947368421052632
2008,SOUTHPOINT,538,493,42,144800,202315.6895655813,91.635687732342,7.806691449814126
2008,ST. AMELIAN'S,582,519,62,126950,177375.53032010043,89.17525773195877,10.652920962199312
2008,STORY HILL,530,469,61,201000,280838.7679743221,88.49056603773585,11.50943396226415
2008,SUNSET HEIGHTS,1256,1001,248,152050,212445.44612186903,79.69745222929936,19.745222929936308
2008,THE VALLEY / PIGSVILLE,146,106,39,88250,123303.58842653694,72.6027397260274,26.71232876712329
2008,THURSTON WOODS,1178,887,277,100400,140279.66320707434,75.29711375212223,23.514431239388795
2008,TIMMERMAN AIRPORT,52,46,5,137050,191487.32910885994,88.46153846153845,9.615384615384617
2008,TIMMERMAN WEST,966,874,88,132800,185549.19595517401,90.47619047619048,9.109730848861282
2008,TIPPECANOE,2114,1928,183,151750,212026.28378160886,91.20151371807,8.656575212866603
2008,TOWN & COUNTRY MANOR,619,555,58,119600,167106.052983726,89.66074313408724,9.36995153473344
2008,TOWN OF LAKE,1911,1790,118,146800,205110.10516731584,93.66823652537938,6.174777603349032
2008,TRIANGLE,140,100,36,79600,111217.74094903501,71.42857142857143,25.71428571428571
2008,TRIANGLE NORTH,234,152,81,77850,108772.62729751729,64.95726495726495,34.61538461538461
2008,TRIPOLI PARK,233,217,15,151000,210978.3779309584,93.13304721030042,6.437768240343347
2008,UPPER EAST SIDE,864,547,315,330000,461078.57428620046,63.31018518518518,36.45833333333333
2008,UPTOWN,1479,942,503,114200,159561.1308590427,63.691683569979716,34.00946585530764
2008,VALHALLA,561,463,95,121900,170319.63092572073,82.53119429590018,16.93404634581105
2008,VALLEY FORGE,55,54,1,200200,279721.0017336283,98.18181818181819,1.8181818181818181
2008,VETERANS AFFAIRS,1,1,0,118500,165569.124402772,100,0
2008,VOGEL PARK,374,306,64,138100,192954.39729977056,81.81818181818183,17.11229946524064
2008,WAHL PARK,839,603,224,95700,133712.78654299813,71.87127532777116,26.6984505363528
2008,WALKER'S POINT,1197,685,502,73100,102135.89024339773,57.22639933166249,41.93817878028404
2008,WALNUT HILL,472,272,187,74250,103742.6792143951,57.6271186440678,39.61864406779661
2008,WASHINGTON HEIGHTS,1991,1592,392,177800,248423.54699420134,79.95981918633852,19.688598694123556
2008,WASHINGTON PARK,965,390,540,91100,127285.63065900868,40.41450777202073,55.95854922279793
2008,WEDGEWOOD,477,454,22,170700,238503.3716080437,95.17819706498952,4.612159329140461
2008,WEST VIEW,406,373,32,157000,219361.62473616205,91.87192118226602,7.8817733990147785
2008,WHISPERING HILLS,213,205,8,97800,136646.9229248194,96.24413145539906,3.755868544600939
2008,WHITE MANOR,582,546,36,149000,208183.96232922384,93.81443298969072,6.185567010309279
2008,WICK FIELD,161,140,21,152000,212375.58573182567,86.95652173913044,13.043478260869565
2008,WILLIAMSBURG,628,355,262,67550,94381.38694858438,56.52866242038217,41.71974522292994
2008,WILSON PARK,641,576,64,159600,222994.36501841695,89.85959438377536,9.98439937597504
2008,WOODLAND COURT,144,129,15,175850,245698.99178251016,89.58333333333334,10.416666666666668
2008,WYRICK PARK,342,239,102,112200,156766.71525730815,69.88304093567251,29.82456140350877
2008,YANKEE HILL,461,228,233,225000,314371.7551951367,49.457700650759215,50.542299349240785
2008,NA,3,3,0,61200,85509.11741307718,100,0
2009,ALCOTT PARK,486,449,37,167950,237581.33968061832,92.38683127572016,7.613168724279835
2009,ALVERNO,161,144,17,233000,329600.7868150287,89.44099378881988,10.559006211180124
2009,ARLINGTON GARDENS,739,660,71,114100,161405.3638437544,89.30987821380243,9.607577807848443
2009,ARLINGTON HEIGHTS,1231,781,432,70700,100011.91256576192,63.444354183590576,35.093419983753044
2009,AVENUES WEST,274,96,177,83600,118260.19647097166,35.03649635036496,64.59854014598541
2009,BARAN PARK,95,81,14,97600,138064.53559290472,85.26315789473684,14.736842105263156
2009,BAY VIEW,5405,4342,1048,151900,214877.07947297362,80.33302497687328,19.38945420906568
2009,BLUEMOUND HEIGHTS,1077,869,207,139100,196770.25513292055,80.68709377901578,19.220055710306408
2009,BORCHERT FIELD,981,495,464,52800,74690.65040271895,50.45871559633027,47.298674821610604
2009,BRADLEY ESTATES,1028,910,115,100000,141459.56515666467,88.52140077821011,11.186770428015565
2009,BREWER'S HILL,608,427,171,187900,265802.5229293729,70.23026315789474,28.125
2009,BUCHEL PARK,13,13,0,178900,253071.1620652731,100,0
2009,BURNHAM PARK,1459,1182,271,114400,161829.7425392244,81.01439342015078,18.574366004112406
2009,CALUMET FARMS,352,277,73,204400,289143.3511802226,78.69318181818183,20.738636363636363
2009,CAMBRIDGE HEIGHTS,497,309,188,221000,312625.6389962289,62.17303822937625,37.82696177062374
2009,CANNON PARK,468,422,46,160700,227325.5212067601,90.17094017094017,9.82905982905983
2009,CAPITOL HEIGHTS,1662,1373,277,102300,144713.13515526796,82.61131167268351,16.666666666666664
2009,CASTLE MANOR,788,743,45,155100,219403.7855579869,94.28934010152284,5.710659898477157
2009,CLARKE SQUARE,996,596,384,87650,123989.30885981658,59.83935742971887,38.55421686746988
2009,CLAYTON CREST,535,514,21,205300,290416.48726663255,96.07476635514018,3.925233644859813
2009,CLOCK TOWER ACRES,350,219,129,91600,129576.96168350484,62.57142857142857,36.857142857142854
2009,COLD SPRING PARK,282,178,100,121500,171873.37166534757,63.12056737588653,35.46099290780142
2009,COLLEGE HEIGHTS,374,362,12,146900,207804.1012151404,96.79144385026738,3.2085561497326207
2009,COLUMBUS PARK,1131,969,154,106100,150088.59863122122,85.6763925729443,13.61626878868258
2009,CONCORDIA,198,140,55,153350,216928.24316774527,70.70707070707071,27.77777777777778
2009,COOPER PARK,1219,1131,84,157700,223081.73425206018,92.78096800656276,6.890894175553733
2009,COPERNICUS PARK,473,451,22,177300,250807.80902276645,95.34883720930233,4.651162790697675
2009,DINEEN PARK,920,748,167,107700,152351.95167372786,81.30434782608695,18.15217391304348
2009,DOWNER WOODS,669,534,134,313700,443758.6558964571,79.82062780269058,20.029895366218238
2009,DRETZKA PARK,16,11,5,214350,303218.5779133107,68.75,31.25
2009,ENDERIS PARK,967,865,101,168200,237934.98859350997,89.45191313340227,10.444674250258531
2009,ESTABROOK PARK,10,6,4,94200,133254.9103775781,60,40
2009,EUCLID PARK,454,433,20,163250,230932.74011825508,95.37444933920705,4.405286343612335
2009,FAIR PARK,425,335,88,120700,170741.69514409426,78.82352941176471,20.705882352941178
2009,FAIRFIELD,336,226,104,73100,103406.94212952188,67.26190476190477,30.952380952380953
2009,FAIRVIEW,1426,1306,118,137300,194223.98296010058,91.58485273492286,8.274894810659186
2009,FERNWOOD,1092,937,153,178150,252010.21532659812,85.8058608058608,14.010989010989011
2009,FLORIST HIGHLANDS,298,236,62,166000,234822.87816006335,79.19463087248322,20.80536912751678
2009,FOREST HOME HILLS,831,549,273,87700,124060.03864239491,66.06498194945848,32.851985559566785
2009,FRANKLIN HEIGHTS,2195,1249,909,55800,78934.43735741888,56.90205011389522,41.4123006833713
2009,FREEDOM VILLAGE,139,15,124,106300,150371.51776153455,10.79136690647482,89.20863309352518
2009,GARDEN HOMES,592,407,182,77850,110126.27147446344,68.75,30.743243243243246
2009,GOLDEN GATE,266,256,9,188550,266722.01010289125,96.2406015037594,3.3834586466165413
2009,GOLDEN VALLEY,1134,1034,99,139950,197972.6614367522,91.18165784832452,8.73015873015873
